run_key	lm	sentence_index	paper_id	speaker_id	start_sec	end_sec	source	reference	hypothesis	sentence_chrf	term_map_count	gold_term_count	gold_retrieved_count	source_supported_retrieved_count	noise_retrieved_count	noise_false_copied	term_map
newv9_none_block	1	55	2022.acl-long.268	NA	369.144	376.721	So the BIO was used for words in Spanish so not for words that were not borrowed.	BIO wurde also für Wörter im Spanischen verwendet, also nicht für Wörter, die nicht entlehnt wurden.	haben, also das BIO. O wurde f ür Wörtern im Spanischen verwendet, also nicht für Entlehnungen , die nicht entlehnt wurden.	96.000	4	1	1	2	2		BIO->BIO@0.891; encode->kodieren@0.814; words->Wörtern@0.944; word->Wort@0.871
newv9_none_block	1	56	2022.acl-long.268	NA	376.741	382.935	And here in this second example, you have benching and crash which are also labeled as borrowings from English.	Hier in diesem zweiten Beispiel sehen Sie „benching“ und „crash“, die ebenfalls als Entlehnungen aus dem Englischen markiert sind.	Und hier, im zweiten Beispiel, haben Sie „benching“ und „crash“, die ebenfalls als Entlehnungen markiert sind , aus dem Englischen. Sobald	94.615	2	2	2	2	0		labeled->markiert@0.880; English->Englischen@0.933
newv9_none_block	1	57	2022.acl-long.268	NA	383.836	392.768	So, once we had the dataset, we explored several models for the task of extracting and detecting these lexical borrowings.	Nachdem wir also den Datensatz hatten, untersuchten wir verschiedene Modelle für die Aufgabe, bei der wir lexikalische Entlehnungen extrahieren und erkennen wollten.	wir die Datensätze hatten, untersuchten wir mehrere Modelle für die Aufgabe der Extraktion und Erkennung dieser lexikalischen Entlehnungen. Das	82.424	10	5	5	6	4		English->Englischen@0.935; data->Daten@0.861; dataset->Datensatz@0.970; datasets->Datensätzen@0.876; models->Modelle@0.954; task->Aufgabe@0.956; tasks->Aufgaben@0.901; extracting->extrahieren@0.943; Detecting->Erkennung@0.954; lexical->lexikalische@0.877
newv9_none_block	1	58	2022.acl-long.268	NA	392.909	396.035	The first one that we tried was the conditional random field model.	Zuerst haben wir das bedingte Zufallsfeld Modell getestet.	erste, das wir ausprobierten, war ein bedingter Zufallsfeld-Modell.	91.379	1	1	1	1	0		model->Modell@0.901
newv9_none_block	1	59	2022.acl-long.268	NA	397.076	400.818	Ah, this was the model that had been used on previous work.	Das war das Modell, das bei früheren Arbeiten verwendet worden war.	Ah Dies war das Modell, das bereits in früheren Arbeiten verwendet worden war.	98.507	2	2	2	2	0		model->Modell@0.959; previous->früheren@0.864
newv9_none_block	1	60	2022.acl-long.268	NA	401.538	406.427	And we used the same handcrafted features from that from those from that work.	Wir haben die gleichen manuell erstellten Funktionen wie bei dieser Arbeit verwendet.	Und wir verwendeten die gleichen handgefertigten Funktionen aus jener Arbeit.	81.176	1	1	1	1	0		features->Funktionen@0.930
newv9_none_block	1	61	2022.acl-long.268	NA	406.528	408.754	As you can see, these are the features.	Wie Sie sehen können, sind dies die Funktionen.	Wie Sie sehen können, sind dies die Funktionen,	97.872	1	1	1	1	0		features->Funktionen@0.944
newv9_none_block	1	62	2022.acl-long.268	NA	408.774	412.597	These are binary features such as the word or the token in upper case?	Dies sind binäre Funktionen, wie das Wort oder das Token in Großbuchstaben.	das sind binäre Funktionen, wie zum Beispiel, ob das Wort oder der Token in Großbuchstaben	97.333	6	4	4	4	2		features->Funktionen@0.944; binary->binäre@0.860; word->Wort@0.948; tokens->Token@0.859; token->Token@0.957; words->Wörtern@0.840
newv9_none_block	1	63	2022.acl-long.268	NA	412.737	414.518	Is it title titlecase?	Handelt es sich um einen Titel?	geschrieben ist, ob es in kleiner Schrift ist,	74.194	2	0	0	0	2		token->Token@0.957; tokens->Token@0.811
newv9_none_block	1	64	2022.acl-long.268	NA	414.618	415.940	Is it a quotation mark?	Ist es ein Anführungszeichen?	ob es eine Anführungszeichen	86.207	1	0	0	0	1		computation->berechnung@0.808
newv9_none_block	1	65	2022.acl-long.268	NA	415.980	421.414	Things like that, which are the type of features that one would expect in a named entity recognition task.	Solche Dinge sind die Art von Funktionen, die man bei einer Named Entity Recognition-Aufgabe erwarten würde.	ist, solche Dinge. Die Art von Funktionen, die man in einem Named-Entity -Recognition-Aufgabe erwarten würde.	93.519	4	3	3	3	1		features->Funktionen@0.951; task->Aufgabe@0.934; tasks->Aufgaben@0.891; named entity recognition->Named Entity Recognition@0.859
newv9_none_block	1	66	2022.acl-long.268	NA	422.815	424.816	These are the results that we got.	Das sind die Ergebnisse, die wir erhalten haben.	Ah, dies sind die Ergebnisse, die wir erhielten.	87.500	0	0	0	0	0		
newv9_none_block	1	67	2022.acl-long.268	NA	425.996	434.348	We obtain fifty five F1 score using the the CRF model with handcrafted features.	Wir erhalten 55 F1-Scores, wenn wir das CRF-Modell mit manuell erstellten Funktionen verwenden.	Wir erhielten fünfzig fünf von F1-Score , indem wir das CRF-Modell verwendeten. Mit handgefertigten Funktionen, was	90.526	1	3	1	1	0		CRF->CRF@0.850
newv9_none_block	1	68	2022.acl-long.268	NA	434.408	450.197	Which is a huge different difference um compared to the reported F1 score of eighty six, which was the result obtained with the same CRF model, same features but on a different dataset also for Spanish lexical borrowing detection.	Das ist ein großer Unterschied im Vergleich zum bereits berichteten F1-Score von 86, der ein Ergebnis desselben CRF-Modells mit derselben Funktionen war, aber auf einen anderen Datensatz angewendet wurde, auch für die Erkennung von spanischen lexikalischen Entlehnungen.	ein gro ßer Unterschied ist. Im Vergleich zu den berichteten F1-Score von achtundachtzig , das mit demselben CRF -Modell und denselben Funktionen erzielt wurde, aber auf einem anderen Datensatz. Ah, auch für Spanisch. Ah, lexikalische Entlehnungserkennung. Daher zeigt	89.259	7	7	5	5	2		features->Funktionen@0.919; CRF->CRF@0.809; model->Modell@0.798; dataset->Datensatz@0.933; datasets->Datensätzen@0.913; data->Daten@0.857; detection->Erkennung@0.939
newv9_none_block	1	69	2022.acl-long.268	NA	450.437	460.715	So, this proves that the dataset that we created is more difficult and that we needed to explore more sophisticated models for these tasks.	Das beweist also, dass der Datensatz, den wir erstellt haben, schwieriger ist und dass wir anspruchsvollere Modelle für diese Aufgaben entwickeln müssen.	dies, dass die von uns erstellten Datensätze vielfältiger sind und dass wir mehr verschiedene komplexe Modelle für diese Aufgabe erforschen mussten.	85.621	9	3	3	3	6		detection->Erkennung@0.949; Detecting->Erkennung@0.788; dataset->Datensatz@0.943; datasets->Datensätzen@0.843; data->Daten@0.837; model->Modell@0.870; models->Modelle@0.925; task->Aufgabe@0.963; tasks->Aufgaben@0.943
newv9_none_block	1	70	2022.acl-long.268	NA	461.800	465.692	So, we tested two transformer based models.	Wir haben also zwei Transformer-basierte Modelle getestet.	Daher haben wir zwei auf Transformer-Basis basierende Modelle getestet.	93.103	6	2	1	1	5		tasks->Aufgaben@0.877; task->Aufgabe@0.873; transformers->Transformer@0.867; transformer->Transformer@0.931; model->Modell@0.944; transformer encoder->Transformer-Encoder@0.830
newv9_none_block	1	71	2022.acl-long.268	NA	465.793	471.970	We used BETO which is a monolingual BERT model trained for Spanish and also multilingual BERT.	Wir haben BETO verwendet, ein einsprachiges BERT-Modell, das auf Spanisch trainiert ist, und auch ein mehrsprachiges BERT-Modell.	Wir haben Beto verwendet , ein einsprachiges BERT-Modell , das für Spanisch trainiert wurde, und außerdem ein mehrsprachiges BERT-Modell,	93.023	7	7	7	7	0		model->Modell@0.908; BETO->BETO@0.836; monolingual->einsprachiges@0.938; BERT model->BERT-Modell@0.916; multilingual BERT->mehrsprachiges BERT@0.900; BERT->BERT@0.874; multilingual->mehrsprachiges@0.856
newv9_none_block	1	72	2022.acl-long.268	NA	472.030	476.364	Both models we use them through the transformers library by HuggingFace.	Beide Modelle verwenden wir über die Transformer-Bibliothek von HuggingFace.	die wir beide über das Transformer-Bibliotheksmodul verwendet haben	76.316	6	2	2	2	4		multilingual->mehrsprachiges@0.851; multilingual BERT->mehrsprachiges BERT@0.847; models->Modelle@0.954; model->Modell@0.785; transformers->Transformer@0.908; transformer->Transformer@0.895
newv9_none_block	1	73	2022.acl-long.268	NA	476.606	478.051	These are the results that we got.	Das sind die Ergebnisse, die wir erhalten haben.	, die Ergebnisse, die wir erhielten.	72.917	0	0	0	0	0		
newv9_none_block	1	74	2022.acl-long.268	NA	478.092	486.936	As you can see, multilingual BERT performs better than BETO both on the development set and on the test set and across all metrics.	Wie Sie sehen können, schneidet das mehrsprachige BERT sowohl im Entwicklungssatz als auch im Testsatz und bei allen Metriken besser ab als BETO.	Wie Sie sehen können, zeigte sich, dass das mehrsprachiges BERT besser abschnitt als BETO. Beide auf den Entwicklungsdatens ätzen und auf den Testdatensätzen und über alle Metriken hinweg. Ah, deshalb haben	96.552	6	3	3	5	1		multilingual->mehrsprachiges@0.834; Modeling->Modellierung@0.800; multilingual BERT->mehrsprachiges BERT@0.896; BERT->BERT@0.861; BETO->BETO@0.958; metrics->Metriken@0.957
newv9_none_block	1	75	2022.acl-long.268	NA	487.158	493.112	Just so we have ah an idea to compare, the CRF model obtained an eighty two.	Das CRF-Modell hat 82 erreicht, nur damit wir einen Vergleich ziehen können.	wir eine Idee, den CRF-Modell mit dem achtundachtzig zu vergleichen .	77.632	3	2	1	1	2		metrics->Metriken@0.957; CRF->CRF@0.929; models->Modelle@0.830
newv9_none_block	1	76	2022.acl-long.268	NA	492.552	501.482	The CRF model obtained a fifty five obtained a fifty five F1 score, whereas the multilingual BERT obtained eighty two, which is a big difference.	Das CRF-Modell erreichte einen F1-Score von 55, während das mehrsprachige BERT 82 erreichte, was ein großer Unterschied ist.	Das CRF-Modell erzielte einen F1-Score von fünfzig fünf. Während das mehrsprachiges BERT achtundachtzig erzielte. Das ist ein großer Unterschied. Sobald	91.935	4	3	2	3	1		CRF->CRF@0.929; models->Modelle@0.830; model->Modell@0.873; multilingual BERT->mehrsprachiges BERT@0.848
newv9_none_block	1	77	2022.acl-long.268	NA	504.567	524.983	So, once that we had those results, we asked ourselves another question which is, could we find a BiLSTM-CRF model, feed it with different types of embeddings, embeddings that encode different types of linguistic information and perform outperform the results obtained by transformer based models?	Nachdem wir also diese Ergebnisse hatten, stellten wir uns eine weitere Frage, nämlich: Können wir ein BiLSTM-CRF-Modell finden, verschiedene Arten von Einbettungen darin einspeisen, Einbettungen, die verschiedene Arten von sprachlichen Informationen kodieren, und die Ergebnisse von Transformer-basierten Modellen übertreffen?	wir diese Ergebnisse hatten, fragten wir uns eine weitere Frage, nämlich, ob wir einen BiLSTM-CRF-Modell finden könnten, das mit verschiedenen Arten von Einbettungen, einschließlich unterschiedlicher linguistic Informationen, gefüttert wird, und die Ergebnisse des auf Transformer-Basis basierenden	86.544	15	10	9	9	6		question->Frage@0.955; questions->Fragen@0.823; CRF->CRF@0.866; BiLSTM-CRF->BiLSTM-CRF@0.836; models->Modelle@0.786; model->Modell@0.890; embeddings->Einbettungen@0.965; embedding->Einbettung@0.897; information->Informationen@0.925; linguistic->sprachlichen@0.882; linguistics->Linguistik@0.809; transformer->Transformer@0.871; transformers->Transformer@0.799; transformer encoder->Transformer-Encoder@0.798; BERT model->BERT-Modell@0.784
newv9_none_block	1	78	2022.acl-long.268	NA	525.445	533.998	So in order to do so, we ran some preliminary experiments, we we run this by BiLSTM-CRF model using flare library.	Dafür haben wir einige präliminäre Experimente durchgeführt, und zwar mit dem BiLSTM-CRF-Modell unter Verwendung von Flare Library.	Modells übertrifft. Um dies zu erreichen, führten wir einige vorläufige Experimente durch. Wir führten dieses BiLSTM-CRF-Modell mit der FLR-Bibliothek aus und	87.023	4	3	2	2	2	FLR->FLR@0.824	model->Modell@0.859; models->Modelle@0.841; CRF->CRF@0.815; FLR->FLR@0.824
newv9_none_block	1	79	2022.acl-long.268	NA	534.140	541.937	And we tried experimented with different type of embeddings like transformer-based but also fast-text, character embeddings, and so on.	Wir haben mit verschiedenen Arten von Einbettungen experimentiert, z. B. mit Transformer-basierten, aber auch mit Schnell-Text-Einbettungen und Zeichen-Einbettungen.	versuchten, es mit verschiedenen Arten von Einbettungen wie auf Transformer-Basis, aber auch FastText, Kiper, Einbettungen und so	69.091	5	3	2	2	3		FLR->FLR@0.803; embedding->Einbettung@0.852; embeddings->Einbettungen@0.947; transformer->Transformer@0.822; transformers->Transformer@0.806
newv9_none_block	1	80	2022.acl-long.268	NA	542.561	553.342	What we found out was that transformer-based embeddings performed better than non contextualized embeddings, that the combination of English BERT and Spanish BETO embeddings outperform multilingual BERT embeddings.	Wir haben herausgefunden, dass Transformer-basierte Einbettungen besser abschneiden als nicht kontextualisierte Einbettungen, dass die Kombination aus englischer BERT- und spanischer BETO-Einbettung besser ist als mehrsprachige BERT-Einbettungen.	weiter, zu experimentieren. Was wir fanden , war, dass auf Transformer-Basis basierende Einbettungen besser abschnitten als nicht-kontextuelle Einbettungen. Dass die Kombination von Englischen BERT und spanischen BERT-Einbettungen das mehrsprachiges BERT-Einbettung übertraf.Und dass	97.561	11	5	3	6	5		transformer->Transformer@0.942; transformers->Transformer@0.854; embeddings->Einbettungen@0.946; transformer encoder->Transformer-Encoder@0.792; contexts->Kontexte@0.868; context->Kontext@0.863; English->Englischen@0.922; BERT->BERT@0.837; embedding->Einbettung@0.842; multilingual BERT->mehrsprachiges BERT@0.884; multilingual->mehrsprachiges@0.852
newv9_none_block	1	81	2022.acl-long.268	NA	553.544	559.876	And that BPE embeddings produced better F1 and character embeddings produce better recall.	Auch ergeben die BPE-Einbettungen ein besseres F1 und die Zeicheneinbettungen ein besseres Recall.	BPE-Einbettungen bessere F1- und Zeichen-Einbettungen mit besserer Erkennungsrate erzeugten.	77.551	3	2	2	2	1		embeddings->Einbettungen@0.903; BPE->BPE@0.836; embedding->Einbettung@0.829
newv9_none_block	1	82	2022.acl-long.268	NA	560.036	564.462	With that in mind, these were the best performing results that we got.	Vor diesem Hintergrund waren dies die besten Ergebnisse, die wir erzielen konnten.	Daraufhin waren dies die besten Ergebnisse , die wir erzielten.	70.732	0	0	0	0	0		
newv9_none_block	1	83	2022.acl-long.268	NA	565.004	570.015	Both models were BiLSTM-CRF models using flare.	Beide Modelle waren BiLSTM-CRF-Modelle unter Verwendung von Flare.	Beide Modelle waren BiLSTM-CRF-Modelle. Mit FLR wurde eines	80.303	3	3	2	2	1		models->Modelle@0.950; CRF->CRF@0.849; model->Modell@0.837
newv9_none_block	1	84	2022.acl-long.268	NA	570.155	577.834	One was fed with BETO and BERT embeddings and BPE, and the other one BETO and BERT embeddings and BPE and also character embeddings.	Bei einem wurden BETO- und BERT-Einbettungen und BPE eingespeist, beim anderen BETO- und BERT-Einbettungen und BPE sowie Zeichen-Einbettungen.	mit BETO und BERT-Einbettungen und BPE gefüttert, das andere hingegen mit BETO, BERT-Einbettungen, BPE sowie Zeichen-Einbettungen.	83.099	5	4	4	4	1		BETO->BETO@0.947; BERT->BERT@0.882; BPE->BPE@0.927; embeddings->Einbettungen@0.902; embedding->Einbettung@0.808
