run_key	lm	paper_id	segment_idx	start_sec	end_sec	duration_sec	term_map_count	score_min	score_mean	score_max	marginal_078_080	current_window_refs	stale_lookback_refs	future_refs	gold_refs_by_sentence_overlap	source_supported_refs_by_sentence_overlap	noise_refs_by_sentence_overlap	term_map
newv9_none_block	1	2022.acl-long.268	189	181.440	182.400	0.960	1	0.9654	0.9654	0.9654	0	1	0	0	1	1	0	sentence->Satz@0.965
newv9_none_block	1	2022.acl-long.268	190	182.400	183.360	0.960	1	0.9701	0.9701	0.9701	0	1	0	0	1	1	0	sentence->Satz@0.970
newv9_none_block	1	2022.acl-long.268	191	183.360	184.320	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	192	184.320	185.280	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	193	185.280	186.240	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	194	186.240	187.200	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	195	187.200	188.160	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	196	188.160	189.120	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	197	189.120	190.080	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	198	190.080	191.040	0.960	1	0.9449	0.9449	0.9449	0	1	0	0	0	1	0	spans->Passagen@0.945
newv9_none_block	1	2022.acl-long.268	199	191.040	192.000	0.960	3	0.8750	0.9096	0.9543	0	3	0	0	1	2	1	spans->Passagen@0.954; texts->Text@0.899; text->Text@0.875
newv9_none_block	1	2022.acl-long.268	200	192.000	192.960	0.960	2	0.8018	0.8489	0.8959	0	2	0	0	1	2	0	English->Englischen@0.896; texts->Text@0.802
newv9_none_block	1	2022.acl-long.268	201	192.960	193.920	0.960	2	0.8564	0.8994	0.9424	0	2	0	0	0	1	1	words->Wörtern@0.942; word->Wort@0.856
newv9_none_block	1	2022.acl-long.268	202	193.920	194.880	0.960	2	0.7889	0.8338	0.8786	1	2	0	0	0	1	1	words->Wörtern@0.879; word->Wort@0.789
newv9_none_block	1	2022.acl-long.268	203	194.880	195.840	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	204	195.840	196.800	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	205	196.800	197.760	0.960	1	0.9607	0.9607	0.9607	0	1	0	0	1	1	0	spans->Passagen@0.961
newv9_none_block	1	2022.acl-long.268	206	197.760	198.720	0.960	1	0.9485	0.9485	0.9485	0	1	0	0	1	1	0	spans->Passagen@0.948
newv9_none_block	1	2022.acl-long.268	207	198.720	199.680	0.960	2	0.7937	0.8618	0.9298	1	2	0	0	2	2	0	extracting->extrahieren@0.930; spans->Passagen@0.794
newv9_none_block	1	2022.acl-long.268	208	199.680	200.640	0.960	3	0.7885	0.8893	0.9506	1	3	0	0	1	2	1	Detecting->Erkennung@0.951; extracting->extrahieren@0.929; tagging->Tagging@0.789
newv9_none_block	1	2022.acl-long.268	209	200.640	201.600	0.960	3	0.7912	0.8672	0.9489	1	3	0	0	1	2	1	Detecting->Erkennung@0.949; extracting->extrahieren@0.861; tagging->Tagging@0.791
newv9_none_block	1	2022.acl-long.268	210	201.600	202.560	0.960	1	0.8664	0.8664	0.8664	0	1	0	0	0	0	1	Detecting->Erkennung@0.866
newv9_none_block	1	2022.acl-long.268	211	202.560	203.520	0.960	3	0.8074	0.8417	0.8674	0	3	0	0	0	2	1	word->Wort@0.867; words->Wörtern@0.850; previous->früheren@0.807
newv9_none_block	1	2022.acl-long.268	212	203.520	204.480	0.960	2	0.8437	0.8906	0.9374	0	2	0	0	0	1	1	word->Wort@0.937; words->Wörtern@0.844
newv9_none_block	1	2022.acl-long.268	213	204.480	205.440	0.960	1	0.9259	0.9259	0.9259	0	1	0	0	1	1	0	detection->Erkennung@0.926
newv9_none_block	1	2022.acl-long.268	214	205.440	206.400	0.960	1	0.9308	0.9308	0.9308	0	1	0	0	1	1	0	detection->Erkennung@0.931
newv9_none_block	1	2022.acl-long.268	215	206.400	207.360	0.960	1	0.8976	0.8976	0.8976	0	1	0	0	1	1	0	detection->Erkennung@0.898
newv9_none_block	1	2022.acl-long.268	216	207.360	208.320	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	217	208.320	209.280	0.960	2	0.8587	0.8916	0.9245	0	2	0	0	2	2	0	CRF->CRF@0.925; model->Modell@0.859
newv9_none_block	1	2022.acl-long.268	218	209.280	210.240	0.960	2	0.7899	0.8038	0.8177	1	2	0	0	2	2	0	model->Modell@0.818; CRF->CRF@0.790
newv9_none_block	1	2022.acl-long.268	219	210.240	211.200	0.960	1	0.9328	0.9328	0.9328	0	1	0	0	1	1	0	detection->Erkennung@0.933
newv9_none_block	1	2022.acl-long.268	220	211.200	212.160	0.960	1	0.8205	0.8205	0.8205	0	1	0	0	1	1	0	newswire->Nachrichten@0.820
newv9_none_block	1	2022.acl-long.268	221	212.160	213.120	0.960	2	0.8480	0.8903	0.9326	0	2	0	0	1	1	1	model->Modell@0.933; newswire->Nachrichten@0.848
newv9_none_block	1	2022.acl-long.268	222	213.120	214.080	0.960	2	0.8251	0.8891	0.9531	0	2	0	0	1	1	1	model->Modell@0.953; newswire->Nachrichten@0.825
newv9_none_block	1	2022.acl-long.268	223	214.080	215.040	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	224	215.040	216.000	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	225	216.000	216.960	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	226	216.960	217.920	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	227	217.920	218.880	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	228	218.880	219.840	0.960	5	0.7981	0.8606	0.9450	1	5	0	0	1	1	4	dataset->Datensatz@0.945; model->Modell@0.921; data->Daten@0.822; datasets->Datensätzen@0.817; models->Modelle@0.798
newv9_none_block	1	2022.acl-long.268	229	219.840	220.800	0.960	3	0.8188	0.8817	0.9310	0	3	0	0	1	2	1	Modeling->Modellierung@0.931; approach->Ansatz@0.895; data->Daten@0.819
newv9_none_block	1	2022.acl-long.268	230	220.800	221.760	0.960	3	0.8428	0.8885	0.9632	0	3	0	0	1	1	2	dataset->Datensatz@0.963; datasets->Datensätzen@0.859; data->Daten@0.843
newv9_none_block	1	2022.acl-long.268	231	221.760	222.720	0.960	2	0.8162	0.8715	0.9268	0	2	0	0	1	1	1	dataset->Datensatz@0.927; datasets->Datensätzen@0.816
newv9_none_block	1	2022.acl-long.268	232	222.720	223.680	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	233	223.680	224.640	0.960	2	0.9332	0.9472	0.9612	0	2	0	0	2	2	0	news->Nachrichten@0.961; source->Quelle@0.933
newv9_none_block	1	2022.acl-long.268	234	224.640	225.600	0.960	1	0.9499	0.9499	0.9499	0	1	0	0	1	1	0	news->Nachrichten@0.950
newv9_none_block	1	2022.acl-long.268	235	225.600	226.560	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	236	226.560	227.520	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	237	227.520	228.480	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	238	228.480	229.440	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	239	229.440	230.400	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	240	230.400	231.360	0.960	3	0.7871	0.8432	0.9464	2	3	0	0	1	1	2	training->Trainingssatz@0.946; pretraining->Vortraining@0.796; pre-training->Vortrainings@0.787
newv9_none_block	1	2022.acl-long.268	241	231.360	232.320	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	242	232.320	233.280	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	243	233.280	234.240	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	244	234.240	235.200	0.960	1	0.9545	0.9545	0.9545	0	1	0	0	1	1	0	Modeling->Modellierung@0.955
newv9_none_block	1	2022.acl-long.268	245	235.200	236.160	0.960	2	0.8136	0.8769	0.9402	0	2	0	0	1	2	0	approach->Ansatz@0.940; Modeling->Modellierung@0.814
newv9_none_block	1	2022.acl-long.268	246	236.160	237.120	0.960	2	0.8972	0.9074	0.9176	0	2	0	0	1	2	0	generalize->verallgemeinert@0.918; approach->Ansatz@0.897
newv9_none_block	1	2022.acl-long.268	247	237.120	238.080	0.960	2	0.7998	0.8634	0.9270	1	2	0	0	1	1	1	generalize->verallgemeinert@0.927; previous->früheren@0.800
newv9_none_block	1	2022.acl-long.268	248	238.080	239.040	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	249	239.040	240.000	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	250	240.000	240.960	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	251	240.960	241.920	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	252	241.920	242.880	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	253	242.880	243.840	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	254	243.840	244.800	0.960	2	0.9060	0.9345	0.9630	0	2	0	0	1	1	1	task->Aufgabe@0.963; tasks->Aufgaben@0.906
newv9_none_block	1	2022.acl-long.268	255	244.800	245.760	0.960	2	0.9002	0.9317	0.9632	0	2	0	0	0	0	2	task->Aufgabe@0.963; tasks->Aufgaben@0.900
newv9_none_block	1	2022.acl-long.268	256	245.760	246.720	0.960	1	0.8218	0.8218	0.8218	0	1	0	0	0	0	1	task->Aufgabe@0.822
newv9_none_block	1	2022.acl-long.268	257	246.720	247.680	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	258	247.680	248.640	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	259	248.640	249.600	0.960	3	0.8468	0.8869	0.9533	0	3	0	0	1	1	2	dataset->Datensatz@0.953; data->Daten@0.861; datasets->Datensätzen@0.847
newv9_none_block	1	2022.acl-long.268	260	249.600	250.560	0.960	2	0.8450	0.8947	0.9444	0	2	0	0	1	1	1	dataset->Datensatz@0.944; datasets->Datensätzen@0.845
newv9_none_block	1	2022.acl-long.268	261	250.560	251.520	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	262	251.520	252.480	0.960	3	0.8025	0.8488	0.9116	0	3	0	0	1	1	2	dataset->Datensatz@0.912; datasets->Datensätzen@0.832; data->Daten@0.802
newv9_none_block	1	2022.acl-long.268	263	252.480	253.440	0.960	2	0.8128	0.8558	0.8989	0	2	0	0	1	1	1	dataset->Datensatz@0.899; datasets->Datensätzen@0.813
newv9_none_block	1	2022.acl-long.268	264	253.440	254.400	0.960	2	0.8098	0.8569	0.9041	0	2	0	0	2	2	0	annotated->annotiert@0.904; dataset->Datensatz@0.810
newv9_none_block	1	2022.acl-long.268	265	254.400	255.360	0.960	1	0.8017	0.8017	0.8017	0	1	0	0	1	1	0	lexical->lexikalische@0.802
newv9_none_block	1	2022.acl-long.268	266	255.360	256.320	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	267	256.320	257.280	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	268	257.280	258.240	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	269	258.240	259.200	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	270	259.200	260.160	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	271	260.160	261.120	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	272	261.120	262.080	0.960	2	0.8642	0.9058	0.9475	0	2	0	0	1	1	1	words->Wörtern@0.947; word->Wort@0.864
newv9_none_block	1	2022.acl-long.268	273	262.080	263.040	0.960	1	0.8231	0.8231	0.8231	0	1	0	0	1	1	0	words->Wörtern@0.823
newv9_none_block	1	2022.acl-long.268	274	263.040	264.000	0.960	1	0.9051	0.9051	0.9051	0	1	0	0	1	1	0	training->Trainingssatz@0.905
newv9_none_block	1	2022.acl-long.268	275	264.000	264.960	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	276	264.960	265.920	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	277	265.920	266.880	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	278	266.880	267.840	0.960	1	0.7969	0.7969	0.7969	1	1	0	0	0	0	1	source->Quelle@0.797
newv9_none_block	1	2022.acl-long.268	279	267.840	268.800	0.960	1	0.7907	0.7907	0.7907	1	1	0	0	0	0	1	source->Quelle@0.791
newv9_none_block	1	2022.acl-long.268	280	268.800	269.760	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	281	269.760	270.720	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	282	270.720	271.680	0.960	3	0.7872	0.8334	0.9207	2	3	0	0	1	1	2	training->Trainingssatz@0.921; pretraining->Vortraining@0.792; pre-training->Vortrainings@0.787
newv9_none_block	1	2022.acl-long.268	283	271.680	272.640	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	284	272.640	273.600	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	285	273.600	274.560	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	286	274.560	275.520	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	287	275.520	276.480	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	288	276.480	277.440	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	289	277.440	278.400	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	290	278.400	279.360	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	291	279.360	280.320	0.960	1	0.8790	0.8790	0.8790	0	1	0	0	0	0	1	number->Reihe@0.879
newv9_none_block	1	2022.acl-long.268	292	280.320	281.280	0.960	4	0.7873	0.8362	0.9193	2	4	0	0	1	1	3	training->Trainingssatz@0.919; number->Reihe@0.846; pretraining->Vortraining@0.793; pre-training->Vortrainings@0.787
newv9_none_block	1	2022.acl-long.268	293	281.280	282.240	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	294	282.240	283.200	0.960	1	0.7922	0.7922	0.7922	1	1	0	0	0	0	1	BERT->BERT@0.792
newv9_none_block	1	2022.acl-long.268	295	283.200	284.160	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	296	284.160	285.120	0.960	2	0.8419	0.8956	0.9493	0	2	0	0	1	1	1	tokens->Token@0.949; token->Token@0.842
newv9_none_block	1	2022.acl-long.268	297	285.120	286.080	0.960	2	0.8210	0.8835	0.9460	0	2	0	0	1	1	1	tokens->Token@0.946; token->Token@0.821
newv9_none_block	1	2022.acl-long.268	298	286.080	287.040	0.960	1	0.7949	0.7949	0.7949	1	1	0	0	1	1	0	tokens->Token@0.795
newv9_none_block	1	2022.acl-long.268	299	287.040	288.000	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	300	288.000	288.960	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	301	288.960	289.920	0.960	2	0.8533	0.9006	0.9479	0	2	0	0	1	1	1	tokens->Token@0.948; token->Token@0.853
newv9_none_block	1	2022.acl-long.268	302	289.920	290.880	0.960	2	0.8286	0.8827	0.9368	0	2	0	0	0	0	2	tokens->Token@0.937; token->Token@0.829
newv9_none_block	1	2022.acl-long.268	303	290.880	291.840	0.960	1	0.8589	0.8589	0.8589	0	1	0	0	0	0	1	tokens->Token@0.859
newv9_none_block	1	2022.acl-long.268	304	291.840	292.800	0.960	1	0.8809	0.8809	0.8809	0	1	0	0	0	1	0	vocabulary->Wortschatz@0.881
newv9_none_block	1	2022.acl-long.268	305	292.800	293.760	0.960	2	0.8368	0.8609	0.8850	0	2	0	0	0	2	0	words->Wörtern@0.885; vocabulary->Wortschatz@0.837
newv9_none_block	1	2022.acl-long.268	306	293.760	294.720	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	307	294.720	295.680	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	308	295.680	296.640	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	309	296.640	297.600	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	310	297.600	298.560	0.960	1	0.8916	0.8916	0.8916	0	1	0	0	1	1	0	OOV->OOV@0.892
newv9_none_block	1	2022.acl-long.268	311	298.560	299.520	0.960	2	0.8837	0.8847	0.8856	0	2	0	0	0	1	1	OOV->OOV@0.886; training->Trainingssatz@0.884
newv9_none_block	1	2022.acl-long.268	312	299.520	300.480	0.960	3	0.7934	0.8526	0.9597	1	3	0	0	0	1	2	training->Trainingssatz@0.960; pretraining->Vortraining@0.805; pre-training->Vortrainings@0.793
newv9_none_block	1	2022.acl-long.268	313	300.480	301.440	0.960	1	0.9282	0.9282	0.9282	0	1	0	0	0	0	1	training->Trainingssatz@0.928
newv9_none_block	1	2022.acl-long.268	314	301.440	302.400	0.960	2	0.8003	0.8649	0.9295	0	2	0	0	1	1	1	corpus->Korpus@0.930; corpora->korpora@0.800
newv9_none_block	1	2022.acl-long.268	315	302.400	303.360	0.960	2	0.7800	0.8594	0.9387	1	2	0	0	1	1	1	corpus->Korpus@0.939; corpora->korpora@0.780
newv9_none_block	1	2022.acl-long.268	316	303.360	304.320	0.960	2	0.9266	0.9314	0.9362	0	2	0	0	1	1	1	texts->Text@0.936; text->Text@0.927
newv9_none_block	1	2022.acl-long.268	317	304.320	305.280	0.960	3	0.8617	0.8884	0.9154	0	3	0	0	1	1	2	texts->Text@0.915; text->Text@0.888; source->Quelle@0.862
newv9_none_block	1	2022.acl-long.268	318	305.280	306.240	0.960	1	0.8060	0.8060	0.8060	0	1	0	0	0	0	1	source->Quelle@0.806
newv9_none_block	1	2022.acl-long.268	319	306.240	307.200	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	320	307.200	308.160	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	321	308.160	309.120	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	322	309.120	310.080	0.960	1	0.9036	0.9036	0.9036	0	1	0	0	1	1	0	annotated->annotiert@0.904
newv9_none_block	1	2022.acl-long.268	323	310.080	311.040	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	324	311.040	312.000	0.960	1	0.8016	0.8016	0.8016	0	1	0	0	0	0	1	tasks->Aufgaben@0.802
newv9_none_block	1	2022.acl-long.268	325	312.000	312.960	0.960	1	0.7830	0.7830	0.7830	1	1	0	0	0	0	1	tasks->Aufgaben@0.783
newv9_none_block	1	2022.acl-long.268	326	312.960	313.920	0.960	3	0.7856	0.8343	0.8777	1	3	0	0	1	2	1	lexical->lexikalische@0.878; English->Englischen@0.840; BIO->BIO@0.786
newv9_none_block	1	2022.acl-long.268	327	313.920	314.880	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	328	314.880	315.840	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	329	315.840	316.800	0.960	1	0.8219	0.8219	0.8219	0	1	0	0	1	1	0	lexical->lexikalische@0.822
newv9_none_block	1	2022.acl-long.268	330	316.800	317.760	0.960	1	0.7823	0.7823	0.7823	1	1	0	0	0	0	1	labeled->markiert@0.782
newv9_none_block	1	2022.acl-long.268	331	317.760	318.720	0.960	1	0.8349	0.8349	0.8349	0	1	0	0	0	0	1	labeled->markiert@0.835
newv9_none_block	1	2022.acl-long.268	332	318.720	319.680	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	333	319.680	320.640	0.960	2	0.8631	0.9003	0.9375	0	2	0	0	1	1	1	languages->Sprachen@0.938; language->Sprache@0.863
newv9_none_block	1	2022.acl-long.268	334	320.640	321.600	0.960	3	0.8214	0.8542	0.9186	0	3	0	0	1	1	2	languages->Sprachen@0.919; language->Sprache@0.823; CONLL->CONLL@0.821
newv9_none_block	1	2022.acl-long.268	335	321.600	322.560	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	336	322.560	323.520	0.960	1	0.8873	0.8873	0.8873	0	1	0	0	1	1	0	BIO->BIO@0.887
newv9_none_block	1	2022.acl-long.268	337	323.520	324.480	0.960	4	0.8053	0.8619	0.9528	0	4	0	0	2	2	2	encoding->Kodierung@0.953; decoding->Dekodierung@0.876; positional encoding->Positionskodierung@0.814; BIO->BIO@0.805
newv9_none_block	1	2022.acl-long.268	338	324.480	325.440	0.960	3	0.7811	0.8400	0.9274	1	3	0	0	1	1	2	encoding->Kodierung@0.927; decoding->Dekodierung@0.811; positional encoding->Positionskodierung@0.781
newv9_none_block	1	2022.acl-long.268	339	325.440	326.400	0.960	1	0.8730	0.8730	0.8730	0	1	0	0	1	1	0	encode->kodieren@0.873
newv9_none_block	1	2022.acl-long.268	340	326.400	327.360	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	341	327.360	328.320	0.960	2	0.7916	0.8462	0.9009	1	2	0	0	1	1	1	token->Token@0.901; tokens->Token@0.792
newv9_none_block	1	2022.acl-long.268	342	328.320	329.280	0.960	2	0.8089	0.8845	0.9601	0	2	0	0	1	1	1	token->Token@0.960; tokens->Token@0.809
newv9_none_block	1	2022.acl-long.268	343	329.280	330.240	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	344	330.240	331.200	0.960	2	0.8051	0.8337	0.8623	0	2	0	0	1	1	1	token->Token@0.862; tokens->Token@0.805
newv9_none_block	1	2022.acl-long.268	345	331.200	332.160	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	346	332.160	333.120	0.960	4	0.7908	0.8747	0.9665	1	4	0	0	2	2	2	machine learning->maschinelles Lernen@0.967; learning->Lernen@0.915; machine translation->maschinelle Übersetzung@0.826; transfer learning->Transferlernen@0.791
newv9_none_block	1	2022.acl-long.268	347	333.120	334.080	0.960	3	0.8617	0.9160	0.9606	0	3	0	0	0	0	3	machine learning->maschinelles Lernen@0.961; number->Reihe@0.926; learning->Lernen@0.862
newv9_none_block	1	2022.acl-long.268	348	334.080	335.040	0.960	1	0.8852	0.8852	0.8852	0	1	0	0	0	0	1	number->Reihe@0.885
newv9_none_block	1	2022.acl-long.268	349	335.040	336.000	0.960	2	0.8206	0.8924	0.9642	0	2	0	0	1	1	1	corpus->Korpus@0.964; corpora->korpora@0.821
newv9_none_block	1	2022.acl-long.268	350	336.000	336.960	0.960	2	0.8120	0.8897	0.9675	0	2	0	0	1	1	1	corpus->Korpus@0.967; corpora->korpora@0.812
newv9_none_block	1	2022.acl-long.268	351	336.960	337.920	0.960	1	0.9253	0.9253	0.9253	0	1	0	0	0	0	1	corpus->Korpus@0.925
newv9_none_block	1	2022.acl-long.268	352	337.920	338.880	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	353	338.880	339.840	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	354	339.840	340.800	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	355	340.800	341.760	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	356	341.760	342.720	0.960	2	0.8410	0.8938	0.9465	0	2	0	0	1	1	1	tokens->Token@0.946; token->Token@0.841
newv9_none_block	1	2022.acl-long.268	357	342.720	343.680	0.960	3	0.8451	0.9194	0.9705	0	3	0	0	1	1	2	number->Reihe@0.971; tokens->Token@0.942; token->Token@0.845
newv9_none_block	1	2022.acl-long.268	358	343.680	344.640	0.960	3	0.8009	0.8858	0.9443	0	3	0	0	2	2	1	spans->Passagen@0.944; number->Reihe@0.912; tokens->Token@0.801
newv9_none_block	1	2022.acl-long.268	359	344.640	345.600	0.960	2	0.9067	0.9277	0.9487	0	2	0	0	2	2	0	spans->Passagen@0.949; labeled->markiert@0.907
newv9_none_block	1	2022.acl-long.268	360	345.600	346.560	0.960	3	0.8228	0.8907	0.9418	0	3	0	0	2	3	0	English->Englischen@0.942; labeled->markiert@0.907; spans->Passagen@0.823
newv9_none_block	1	2022.acl-long.268	361	346.560	347.520	0.960	2	0.8481	0.8946	0.9410	0	2	0	0	2	2	0	spans->Passagen@0.941; labeled->markiert@0.848
newv9_none_block	1	2022.acl-long.268	362	347.520	348.480	0.960	2	0.7949	0.8129	0.8310	1	2	0	0	2	2	0	labeled->markiert@0.831; spans->Passagen@0.795
newv9_none_block	1	2022.acl-long.268	363	348.480	349.440	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	364	349.440	350.400	0.960	1	0.7873	0.7873	0.7873	1	1	0	0	0	0	1	weights->Gewichtungen@0.787
newv9_none_block	1	2022.acl-long.268	365	350.400	351.360	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	366	351.360	352.320	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	367	352.320	353.280	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	368	353.280	354.240	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	369	354.240	355.200	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	370	355.200	356.160	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	371	356.160	357.120	0.960	3	0.8329	0.8811	0.9604	0	3	0	0	1	1	2	dataset->Datensatz@0.960; datasets->Datensätzen@0.850; data->Daten@0.833
newv9_none_block	1	2022.acl-long.268	372	357.120	358.080	0.960	2	0.8409	0.8965	0.9521	0	2	0	0	0	0	2	dataset->Datensatz@0.952; datasets->Datensätzen@0.841
newv9_none_block	1	2022.acl-long.268	373	358.080	359.040	0.960	1	0.8149	0.8149	0.8149	0	1	0	0	0	0	1	dataset->Datensatz@0.815
newv9_none_block	1	2022.acl-long.268	374	359.040	360.000	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	375	360.000	360.960	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	376	360.960	361.920	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	377	361.920	362.880	0.960	0				0	0	0	0	0	0	0	
newv9_none_block	1	2022.acl-long.268	378	362.880	363.840	0.960	0				0	0	0	0	0	0	0	
